scenario,seed,episode,relation_type,edge_count,edge_share,relation_utility
nominal,17,36,POR,25,0.24509803921568626,0.5
degraded_ego,17,36,OOR,3,0.030303030303030304,1.0
degraded_ego,17,36,CLOR,13,0.13131313131313133,0.8
degraded_ego,17,36,CWOR,36,0.36363636363636365,0.8
degraded_ego,17,36,SOR,26,0.26262626262626265,0.6
degraded_ego,17,36,POR,21,0.21212121212121213,0.5
ambiguous_local_context,17,36,OOR,3,0.029411764705882353,1.0
ambiguous_local_context,17,36,CLOR,16,0.1568627450980392,0.8
ambiguous_local_context,17,36,CWOR,32,0.3137254901960784,0.8
ambiguous_local_context,17,36,SOR,31,0.30392156862745096,0.6
ambiguous_local_context,17,36,POR,20,0.19607843137254902,0.5
noisy_untrusted_external,17,36,OOR,3,0.033707865168539325,1.0
noisy_untrusted_external,17,36,CLOR,13,0.14606741573033707,0.8
noisy_untrusted_external,17,36,CWOR,28,0.3146067415730337,0.8
noisy_untrusted_external,17,36,SOR,22,0.24719101123595505,0.6
noisy_untrusted_external,17,36,POR,23,0.25842696629213485,0.5
nominal,17,37,OOR,3,0.03,1.0
nominal,17,37,CLOR,14,0.14,0.8
nominal,17,37,CWOR,33,0.33,0.8
nominal,17,37,SOR,30,0.3,0.6
nominal,17,37,POR,20,0.2,0.5
degraded_ego,17,37,OOR,4,0.042105263157894736,1.0
degraded_ego,17,37,CLOR,12,0.12631578947368421,0.8
degraded_ego,17,37,CWOR,33,0.3473684210526316,0.8
degraded_ego,17,37,SOR,24,0.25263157894736843,0.6
degraded_ego,17,37,POR,22,0.23157894736842105,0.5
ambiguous_local_context,17,37,OOR,5,0.053763440860215055,1.0
ambiguous_local_context,17,37,CLOR,14,0.15053763440860216,0.8
ambiguous_local_context,17,37,CWOR,29,0.3118279569892473,0.8
ambiguous_local_context,17,37,SOR,20,0.21505376344086022,0.6
ambiguous_local_context,17,37,POR,25,0.26881720430107525,0.5
noisy_untrusted_external,17,37,OOR,3,0.03488372093023256,1.0
noisy_untrusted_external,17,37,CLOR,9,0.10465116279069768,0.8
noisy_untrusted_external,17,37,CWOR,24,0.27906976744186046,0.8
noisy_untrusted_external,17,37,SOR,19,0.22093023255813954,0.6
noisy_untrusted_external,17,37,POR,31,0.36046511627906974,0.5
nominal,17,38,OOR,4,0.04040404040404041,1.0
nominal,17,38,CLOR,13,0.13131313131313133,0.8
nominal,17,38,CWOR,32,0.32323232323232326,0.8
nominal,17,38,SOR,35,0.35353535353535354,0.6
nominal,17,38,POR,15,0.15151515151515152,0.5
degraded_ego,17,38,OOR,3,0.03125,1.0
degraded_ego,17,38,CLOR,14,0.14583333333333334,0.8
degraded_ego,17,38,CWOR,30,0.3125,0.8
degraded_ego,17,38,SOR,29,0.3020833333333333,0.6
degraded_ego,17,38,POR,20,0.20833333333333334,0.5
ambiguous_local_context,17,38,OOR,3,0.028846153846153848,1.0
ambiguous_local_context,17,38,CLOR,16,0.15384615384615385,0.8
ambiguous_local_context,17,38,CWOR,34,0.3269230769230769,0.8
ambiguous_local_context,17,38,SOR,25,0.2403846153846154,0.6
ambiguous_local_context,17,38,POR,26,0.25,0.5
noisy_untrusted_external,17,38,OOR,4,0.03773584905660377,1.0
noisy_untrusted_external,17,38,CLOR,14,0.1320754716981132,0.8
noisy_untrusted_external,17,38,CWOR,31,0.29245283018867924,0.8
noisy_untrusted_external,17,38,SOR,28,0.2641509433962264,0.6
noisy_untrusted_external,17,38,POR,29,0.27358490566037735,0.5
nominal,17,39,OOR,3,0.029411764705882353,1.0
nominal,17,39,CLOR,17,0.16666666666666666,0.8
nominal,17,39,CWOR,30,0.29411764705882354,0.8
nominal,17,39,SOR,29,0.28431372549019607,0.6
nominal,17,39,POR,23,0.22549019607843138,0.5
degraded_ego,17,39,OOR,3,0.031914893617021274,1.0
degraded_ego,17,39,CLOR,13,0.13829787234042554,0.8
degraded_ego,17,39,CWOR,33,0.35106382978723405,0.8
degraded_ego,17,39,SOR,23,0.24468085106382978,0.6
degraded_ego,17,39,POR,22,0.23404255319148937,0.5
ambiguous_local_context,17,39,OOR,3,0.03333333333333333,1.0
ambiguous_local_context,17,39,CLOR,18,0.2,0.8
ambiguous_local_context,17,39,CWOR,28,0.3111111111111111,0.8
ambiguous_local_context,17,39,SOR,18,0.2,0.6
ambiguous_local_context,17,39,POR,23,0.25555555555555554,0.5
noisy_untrusted_external,17,39,OOR,4,0.0392156862745098,1.0
noisy_untrusted_external,17,39,CLOR,21,0.20588235294117646,0.8
noisy_untrusted_external,17,39,CWOR,26,0.2549019607843137,0.8
noisy_untrusted_external,17,39,SOR,31,0.30392156862745096,0.6
noisy_untrusted_external,17,39,POR,20,0.19607843137254902,0.5
nominal,17,40,OOR,4,0.04081632653061224,1.0
nominal,17,40,CLOR,12,0.12244897959183673,0.8
nominal,17,40,CWOR,34,0.3469387755102041,0.8
nominal,17,40,SOR,27,0.2755102040816326,0.6
nominal,17,40,POR,21,0.21428571428571427,0.5
degraded_ego,17,40,OOR,3,0.028846153846153848,1.0
degraded_ego,17,40,CLOR,18,0.17307692307692307,0.8
degraded_ego,17,40,CWOR,30,0.28846153846153844,0.8
degraded_ego,17,40,SOR,26,0.25,0.6
degraded_ego,17,40,POR,27,0.25961538461538464,0.5
ambiguous_local_context,17,40,OOR,3,0.028846153846153848,1.0
ambiguous_local_context,17,40,CLOR,15,0.14423076923076922,0.8
ambiguous_local_context,17,40,CWOR,31,0.2980769230769231,0.8
ambiguous_local_context,17,40,SOR,21,0.20192307692307693,0.6
ambiguous_local_context,17,40,POR,34,0.3269230769230769,0.5
noisy_untrusted_external,17,40,OOR,3,0.031578947368421054,1.0
noisy_untrusted_external,17,40,CLOR,13,0.1368421052631579,0.8
noisy_untrusted_external,17,40,CWOR,29,0.30526315789473685,0.8
noisy_untrusted_external,17,40,SOR,23,0.24210526315789474,0.6
noisy_untrusted_external,17,40,POR,27,0.28421052631578947,0.5
nominal,17,41,OOR,3,0.03,1.0
nominal,17,41,CLOR,11,0.11,0.8
nominal,17,41,CWOR,33,0.33,0.8
nominal,17,41,SOR,24,0.24,0.6
nominal,17,41,POR,29,0.29,0.5
degraded_ego,17,41,OOR,3,0.0297029702970297,1.0
degraded_ego,17,41,CLOR,15,0.1485148514851485,0.8
degraded_ego,17,41,CWOR,32,0.31683168316831684,0.8
degraded_ego,17,41,SOR,21,0.2079207920792079,0.6
degraded_ego,17,41,POR,30,0.297029702970297,0.5
ambiguous_local_context,17,41,OOR,5,0.05,1.0
ambiguous_local_context,17,41,CLOR,15,0.15,0.8
ambiguous_local_context,17,41,CWOR,31,0.31,0.8
ambiguous_local_context,17,41,SOR,22,0.22,0.6
ambiguous_local_context,17,41,POR,27,0.27,0.5
noisy_untrusted_external,17,41,OOR,4,0.047058823529411764,1.0
noisy_untrusted_external,17,41,CLOR,6,0.07058823529411765,0.8
noisy_untrusted_external,17,41,CWOR,29,0.3411764705882353,0.8
noisy_untrusted_external,17,41,SOR,22,0.25882352941176473,0.6
noisy_untrusted_external,17,41,POR,24,0.2823529411764706,0.5
nominal,17,42,OOR,3,0.03529411764705882,1.0
nominal,17,42,CLOR,10,0.11764705882352941,0.8
nominal,17,42,CWOR,33,0.38823529411764707,0.8
nominal,17,42,SOR,16,0.18823529411764706,0.6
nominal,17,42,POR,23,0.27058823529411763,0.5
degraded_ego,17,42,OOR,3,0.0297029702970297,1.0
degraded_ego,17,42,CLOR,18,0.1782178217821782,0.8
degraded_ego,17,42,CWOR,28,0.27722772277227725,0.8
degraded_ego,17,42,SOR,35,0.3465346534653465,0.6
degraded_ego,17,42,POR,17,0.16831683168316833,0.5
ambiguous_local_context,17,42,OOR,4,0.043478260869565216,1.0
ambiguous_local_context,17,42,CLOR,14,0.15217391304347827,0.8
ambiguous_local_context,17,42,CWOR,26,0.2826086956521739,0.8
ambiguous_local_context,17,42,SOR,30,0.32608695652173914,0.6
ambiguous_local_context,17,42,POR,18,0.1956521739130435,0.5
noisy_untrusted_external,17,42,OOR,3,0.0297029702970297,1.0
noisy_untrusted_external,17,42,CLOR,9,0.0891089108910891,0.8
noisy_untrusted_external,17,42,CWOR,32,0.31683168316831684,0.8
noisy_untrusted_external,17,42,SOR,26,0.25742574257425743,0.6
noisy_untrusted_external,17,42,POR,31,0.3069306930693069,0.5
nominal,17,43,OOR,4,0.043010752688172046,1.0
nominal,17,43,CLOR,12,0.12903225806451613,0.8
nominal,17,43,CWOR,27,0.2903225806451613,0.8
nominal,17,43,SOR,28,0.3010752688172043,0.6
nominal,17,43,POR,22,0.23655913978494625,0.5
degraded_ego,17,43,OOR,4,0.0380952380952381,1.0
degraded_ego,17,43,CLOR,13,0.12380952380952381,0.8
degraded_ego,17,43,CWOR,29,0.2761904761904762,0.8
degraded_ego,17,43,SOR,28,0.26666666666666666,0.6
degraded_ego,17,43,POR,31,0.29523809523809524,0.5
ambiguous_local_context,17,43,OOR,3,0.03488372093023256,1.0
ambiguous_local_context,17,43,CLOR,16,0.18604651162790697,0.8
ambiguous_local_context,17,43,CWOR,24,0.27906976744186046,0.8
ambiguous_local_context,17,43,SOR,23,0.26744186046511625,0.6
ambiguous_local_context,17,43,POR,20,0.23255813953488372,0.5
noisy_untrusted_external,17,43,OOR,6,0.061224489795918366,1.0
noisy_untrusted_external,17,43,CLOR,16,0.16326530612244897,0.8
noisy_untrusted_external,17,43,CWOR,29,0.29591836734693877,0.8
noisy_untrusted_external,17,43,SOR,23,0.23469387755102042,0.6
noisy_untrusted_external,17,43,POR,24,0.24489795918367346,0.5
nominal,17,44,OOR,3,0.03125,1.0
nominal,17,44,CLOR,18,0.1875,0.8
nominal,17,44,CWOR,27,0.28125,0.8
nominal,17,44,SOR,21,0.21875,0.6
nominal,17,44,POR,27,0.28125,0.5
degraded_ego,17,44,OOR,3,0.03333333333333333,1.0
degraded_ego,17,44,CLOR,12,0.13333333333333333,0.8
degraded_ego,17,44,CWOR,27,0.3,0.8
degraded_ego,17,44,SOR,29,0.32222222222222224,0.6
degraded_ego,17,44,POR,19,0.2111111111111111,0.5
ambiguous_local_context,17,44,OOR,3,0.03409090909090909,1.0
ambiguous_local_context,17,44,CLOR,13,0.14772727272727273,0.8
ambiguous_local_context,17,44,CWOR,28,0.3181818181818182,0.8
ambiguous_local_context,17,44,SOR,20,0.22727272727272727,0.6
ambiguous_local_context,17,44,POR,24,0.2727272727272727,0.5
noisy_untrusted_external,17,44,OOR,3,0.031578947368421054,1.0
noisy_untrusted_external,17,44,CLOR,18,0.18947368421052632,0.8
noisy_untrusted_external,17,44,CWOR,27,0.28421052631578947,0.8
noisy_untrusted_external,17,44,SOR,32,0.3368421052631579,0.6
noisy_untrusted_external,17,44,POR,15,0.15789473684210525,0.5
nominal,17,45,OOR,5,0.04950495049504951,1.0
nominal,17,45,CLOR,16,0.15841584158415842,0.8
nominal,17,45,CWOR,31,0.3069306930693069,0.8
nominal,17,45,SOR,25,0.24752475247524752,0.6
nominal,17,45,POR,24,0.2376237623762376,0.5
degraded_ego,17,45,OOR,3,0.031578947368421054,1.0
degraded_ego,17,45,CLOR,13,0.1368421052631579,0.8
degraded_ego,17,45,CWOR,29,0.30526315789473685,0.8
degraded_ego,17,45,SOR,26,0.2736842105263158,0.6
degraded_ego,17,45,POR,24,0.25263157894736843,0.5
ambiguous_local_context,17,45,OOR,3,0.0297029702970297,1.0
ambiguous_local_context,17,45,CLOR,11,0.10891089108910891,0.8
ambiguous_local_context,17,45,CWOR,34,0.33663366336633666,0.8
ambiguous_local_context,17,45,SOR,28,0.27722772277227725,0.6
ambiguous_local_context,17,45,POR,25,0.24752475247524752,0.5
noisy_untrusted_external,17,45,OOR,3,0.031914893617021274,1.0
noisy_untrusted_external,17,45,CLOR,10,0.10638297872340426,0.8
noisy_untrusted_external,17,45,CWOR,31,0.32978723404255317,0.8
noisy_untrusted_external,17,45,SOR,32,0.3404255319148936,0.6
noisy_untrusted_external,17,45,POR,18,0.19148936170212766,0.5
nominal,17,46,OOR,3,0.03333333333333333,1.0
nominal,17,46,CLOR,15,0.16666666666666666,0.8
nominal,17,46,CWOR,34,0.37777777777777777,0.8
nominal,17,46,SOR,24,0.26666666666666666,0.6
nominal,17,46,POR,14,0.15555555555555556,0.5
degraded_ego,17,46,OOR,3,0.03125,1.0
degraded_ego,17,46,CLOR,13,0.13541666666666666,0.8
degraded_ego,17,46,CWOR,34,0.3541666666666667,0.8
degraded_ego,17,46,SOR,28,0.2916666666666667,0.6
degraded_ego,17,46,POR,18,0.1875,0.5
ambiguous_local_context,17,46,OOR,3,0.031914893617021274,1.0
ambiguous_local_context,17,46,CLOR,12,0.1276595744680851,0.8
ambiguous_local_context,17,46,CWOR,35,0.3723404255319149,0.8
ambiguous_local_context,17,46,SOR,24,0.2553191489361702,0.6
ambiguous_local_context,17,46,POR,20,0.2127659574468085,0.5
noisy_untrusted_external,17,46,OOR,3,0.028846153846153848,1.0
noisy_untrusted_external,17,46,CLOR,15,0.14423076923076922,0.8
noisy_untrusted_external,17,46,CWOR,33,0.3173076923076923,0.8
noisy_untrusted_external,17,46,SOR,29,0.27884615384615385,0.6
noisy_untrusted_external,17,46,POR,24,0.23076923076923078,0.5
nominal,17,47,OOR,4,0.039603960396039604,1.0
nominal,17,47,CLOR,14,0.13861386138613863,0.8
nominal,17,47,CWOR,31,0.3069306930693069,0.8
nominal,17,47,SOR,27,0.26732673267326734,0.6
nominal,17,47,POR,25,0.24752475247524752,0.5
degraded_ego,17,47,OOR,4,0.045454545454545456,1.0
degraded_ego,17,47,CLOR,12,0.13636363636363635,0.8
degraded_ego,17,47,CWOR,29,0.32954545454545453,0.8
degraded_ego,17,47,SOR,23,0.26136363636363635,0.6
degraded_ego,17,47,POR,20,0.22727272727272727,0.5
ambiguous_local_context,17,47,OOR,3,0.029411764705882353,1.0
ambiguous_local_context,17,47,CLOR,20,0.19607843137254902,0.8
ambiguous_local_context,17,47,CWOR,29,0.28431372549019607,0.8
ambiguous_local_context,17,47,SOR,26,0.2549019607843137,0.6
ambiguous_local_context,17,47,POR,24,0.23529411764705882,0.5
noisy_untrusted_external,17,47,OOR,3,0.030303030303030304,1.0
noisy_untrusted_external,17,47,CLOR,14,0.1414141414141414,0.8
noisy_untrusted_external,17,47,CWOR,34,0.3434343434343434,0.8
noisy_untrusted_external,17,47,SOR,23,0.23232323232323232,0.6
noisy_untrusted_external,17,47,POR,25,0.25252525252525254,0.5
nominal,17,48,OOR,3,0.03125,1.0
nominal,17,48,CLOR,8,0.08333333333333333,0.8
nominal,17,48,CWOR,32,0.3333333333333333,0.8
nominal,17,48,SOR,26,0.2708333333333333,0.6
nominal,17,48,POR,27,0.28125,0.5
degraded_ego,17,48,OOR,4,0.04395604395604396,1.0
degraded_ego,17,48,CLOR,13,0.14285714285714285,0.8
degraded_ego,17,48,CWOR,26,0.2857142857142857,0.8
degraded_ego,17,48,SOR,22,0.24175824175824176,0.6
degraded_ego,17,48,POR,26,0.2857142857142857,0.5
ambiguous_local_context,17,48,OOR,3,0.029411764705882353,1.0
ambiguous_local_context,17,48,CLOR,17,0.16666666666666666,0.8
ambiguous_local_context,17,48,CWOR,29,0.28431372549019607,0.8
ambiguous_local_context,17,48,SOR,33,0.3235294117647059,0.6
ambiguous_local_context,17,48,POR,20,0.19607843137254902,0.5
noisy_untrusted_external,17,48,OOR,3,0.030612244897959183,1.0
noisy_untrusted_external,17,48,CLOR,16,0.16326530612244897,0.8
noisy_untrusted_external,17,48,CWOR,36,0.3673469387755102,0.8
noisy_untrusted_external,17,48,SOR,23,0.23469387755102042,0.6
noisy_untrusted_external,17,48,POR,20,0.20408163265306123,0.5
nominal,17,49,OOR,3,0.02912621359223301,1.0
nominal,17,49,CLOR,14,0.13592233009708737,0.8
nominal,17,49,CWOR,28,0.27184466019417475,0.8
nominal,17,49,SOR,32,0.3106796116504854,0.6
nominal,17,49,POR,26,0.2524271844660194,0.5
degraded_ego,17,49,OOR,4,0.04395604395604396,1.0
degraded_ego,17,49,CLOR,13,0.14285714285714285,0.8
degraded_ego,17,49,CWOR,31,0.34065934065934067,0.8
degraded_ego,17,49,SOR,16,0.17582417582417584,0.6
degraded_ego,17,49,POR,27,0.2967032967032967,0.5
ambiguous_local_context,17,49,OOR,3,0.029411764705882353,1.0
ambiguous_local_context,17,49,CLOR,13,0.12745098039215685,0.8
ambiguous_local_context,17,49,CWOR,29,0.28431372549019607,0.8
ambiguous_local_context,17,49,SOR,32,0.3137254901960784,0.6
ambiguous_local_context,17,49,POR,25,0.24509803921568626,0.5
noisy_untrusted_external,17,49,OOR,4,0.039603960396039604,1.0
noisy_untrusted_external,17,49,CLOR,16,0.15841584158415842,0.8
noisy_untrusted_external,17,49,CWOR,27,0.26732673267326734,0.8
noisy_untrusted_external,17,49,SOR,31,0.3069306930693069,0.6
noisy_untrusted_external,17,49,POR,23,0.22772277227722773,0.5
nominal,19,0,OOR,3,0.031914893617021274,1.0
nominal,19,0,CLOR,14,0.14893617021276595,0.8
nominal,19,0,CWOR,30,0.3191489361702128,0.8
nominal,19,0,SOR,20,0.2127659574468085,0.6
nominal,19,0,POR,27,0.2872340425531915,0.5
degraded_ego,19,0,OOR,3,0.03333333333333333,1.0
degraded_ego,19,0,CLOR,10,0.1111111111111111,0.8
degraded_ego,19,0,CWOR,29,0.32222222222222224,0.8
degraded_ego,19,0,SOR,29,0.32222222222222224,0.6
degraded_ego,19,0,POR,19,0.2111111111111111,0.5
ambiguous_local_context,19,0,OOR,3,0.02857142857142857,1.0
ambiguous_local_context,19,0,CLOR,8,0.0761904761904762,0.8
ambiguous_local_context,19,0,CWOR,32,0.3047619047619048,0.8
ambiguous_local_context,19,0,SOR,33,0.3142857142857143,0.6
ambiguous_local_context,19,0,POR,29,0.2761904761904762,0.5
noisy_untrusted_external,19,0,OOR,3,0.030927835051546393,1.0
noisy_untrusted_external,19,0,CLOR,13,0.13402061855670103,0.8
noisy_untrusted_external,19,0,CWOR,29,0.29896907216494845,0.8
noisy_untrusted_external,19,0,SOR,23,0.23711340206185566,0.6
noisy_untrusted_external,19,0,POR,29,0.29896907216494845,0.5
nominal,19,1,OOR,3,0.033707865168539325,1.0
nominal,19,1,CLOR,12,0.1348314606741573,0.8
nominal,19,1,CWOR,30,0.33707865168539325,0.8
nominal,19,1,SOR,23,0.25842696629213485,0.6
nominal,19,1,POR,21,0.23595505617977527,0.5
degraded_ego,19,1,OOR,3,0.03,1.0
degraded_ego,19,1,CLOR,12,0.12,0.8
degraded_ego,19,1,CWOR,37,0.37,0.8
degraded_ego,19,1,SOR,24,0.24,0.6
degraded_ego,19,1,POR,24,0.24,0.5
ambiguous_local_context,19,1,OOR,3,0.03296703296703297,1.0
ambiguous_local_context,19,1,CLOR,9,0.0989010989010989,0.8
ambiguous_local_context,19,1,CWOR,32,0.3516483516483517,0.8
ambiguous_local_context,19,1,SOR,20,0.21978021978021978,0.6
ambiguous_local_context,19,1,POR,27,0.2967032967032967,0.5
noisy_untrusted_external,19,1,OOR,3,0.030927835051546393,1.0
noisy_untrusted_external,19,1,CLOR,14,0.14432989690721648,0.8
noisy_untrusted_external,19,1,CWOR,27,0.27835051546391754,0.8
noisy_untrusted_external,19,1,SOR,34,0.35051546391752575,0.6
noisy_untrusted_external,19,1,POR,19,0.1958762886597938,0.5
nominal,19,2,OOR,4,0.039603960396039604,1.0
nominal,19,2,CLOR,19,0.18811881188118812,0.8
nominal,19,2,CWOR,30,0.297029702970297,0.8
nominal,19,2,SOR,24,0.2376237623762376,0.6
nominal,19,2,POR,24,0.2376237623762376,0.5
degraded_ego,19,2,OOR,4,0.04,1.0
degraded_ego,19,2,CLOR,17,0.17,0.8
degraded_ego,19,2,CWOR,30,0.3,0.8
degraded_ego,19,2,SOR,17,0.17,0.6
degraded_ego,19,2,POR,32,0.32,0.5
ambiguous_local_context,19,2,OOR,3,0.03125,1.0
ambiguous_local_context,19,2,CLOR,17,0.17708333333333334,0.8
ambiguous_local_context,19,2,CWOR,31,0.3229166666666667,0.8
ambiguous_local_context,19,2,SOR,21,0.21875,0.6
ambiguous_local_context,19,2,POR,24,0.25,0.5
noisy_untrusted_external,19,2,OOR,3,0.02654867256637168,1.0
noisy_untrusted_external,19,2,CLOR,17,0.1504424778761062,0.8
noisy_untrusted_external,19,2,CWOR,33,0.2920353982300885,0.8
noisy_untrusted_external,19,2,SOR,30,0.26548672566371684,0.6
noisy_untrusted_external,19,2,POR,30,0.26548672566371684,0.5
nominal,19,3,OOR,3,0.03125,1.0
nominal,19,3,CLOR,15,0.15625,0.8
nominal,19,3,CWOR,34,0.3541666666666667,0.8
nominal,19,3,SOR,28,0.2916666666666667,0.6
nominal,19,3,POR,16,0.16666666666666666,0.5
degraded_ego,19,3,OOR,3,0.030927835051546393,1.0
degraded_ego,19,3,CLOR,16,0.16494845360824742,0.8
degraded_ego,19,3,CWOR,35,0.36082474226804123,0.8
degraded_ego,19,3,SOR,18,0.18556701030927836,0.6
degraded_ego,19,3,POR,25,0.25773195876288657,0.5
ambiguous_local_context,19,3,OOR,3,0.031578947368421054,1.0
ambiguous_local_context,19,3,CLOR,15,0.15789473684210525,0.8
ambiguous_local_context,19,3,CWOR,32,0.3368421052631579,0.8
ambiguous_local_context,19,3,SOR,26,0.2736842105263158,0.6
ambiguous_local_context,19,3,POR,19,0.2,0.5
noisy_untrusted_external,19,3,OOR,3,0.030612244897959183,1.0
noisy_untrusted_external,19,3,CLOR,19,0.19387755102040816,0.8
noisy_untrusted_external,19,3,CWOR,31,0.3163265306122449,0.8
noisy_untrusted_external,19,3,SOR,9,0.09183673469387756,0.6
noisy_untrusted_external,19,3,POR,36,0.3673469387755102,0.5
nominal,19,4,OOR,3,0.034482758620689655,1.0
nominal,19,4,CLOR,8,0.09195402298850575,0.8
nominal,19,4,CWOR,27,0.3103448275862069,0.8
nominal,19,4,SOR,32,0.367816091954023,0.6
nominal,19,4,POR,17,0.19540229885057472,0.5
degraded_ego,19,4,OOR,3,0.030303030303030304,1.0
degraded_ego,19,4,CLOR,14,0.1414141414141414,0.8
degraded_ego,19,4,CWOR,31,0.31313131313131315,0.8
degraded_ego,19,4,SOR,27,0.2727272727272727,0.6
degraded_ego,19,4,POR,24,0.24242424242424243,0.5
ambiguous_local_context,19,4,OOR,4,0.03669724770642202,1.0
ambiguous_local_context,19,4,CLOR,14,0.12844036697247707,0.8
ambiguous_local_context,19,4,CWOR,34,0.3119266055045872,0.8
ambiguous_local_context,19,4,SOR,33,0.30275229357798167,0.6
ambiguous_local_context,19,4,POR,24,0.22018348623853212,0.5
noisy_untrusted_external,19,4,OOR,3,0.028846153846153848,1.0
noisy_untrusted_external,19,4,CLOR,14,0.1346153846153846,0.8
noisy_untrusted_external,19,4,CWOR,24,0.23076923076923078,0.8
noisy_untrusted_external,19,4,SOR,39,0.375,0.6
noisy_untrusted_external,19,4,POR,24,0.23076923076923078,0.5
nominal,19,5,OOR,3,0.031914893617021274,1.0
nominal,19,5,CLOR,16,0.1702127659574468,0.8
nominal,19,5,CWOR,28,0.2978723404255319,0.8
nominal,19,5,SOR,27,0.2872340425531915,0.6
nominal,19,5,POR,20,0.2127659574468085,0.5
degraded_ego,19,5,OOR,3,0.031914893617021274,1.0
degraded_ego,19,5,CLOR,13,0.13829787234042554,0.8
degraded_ego,19,5,CWOR,31,0.32978723404255317,0.8
degraded_ego,19,5,SOR,31,0.32978723404255317,0.6
degraded_ego,19,5,POR,16,0.1702127659574468,0.5
ambiguous_local_context,19,5,OOR,3,0.0297029702970297,1.0
ambiguous_local_context,19,5,CLOR,14,0.13861386138613863,0.8
ambiguous_local_context,19,5,CWOR,29,0.2871287128712871,0.8
ambiguous_local_context,19,5,SOR,30,0.297029702970297,0.6
ambiguous_local_context,19,5,POR,25,0.24752475247524752,0.5
noisy_untrusted_external,19,5,OOR,3,0.02857142857142857,1.0
noisy_untrusted_external,19,5,CLOR,12,0.11428571428571428,0.8
noisy_untrusted_external,19,5,CWOR,30,0.2857142857142857,0.8
noisy_untrusted_external,19,5,SOR,34,0.3238095238095238,0.6
noisy_untrusted_external,19,5,POR,26,0.24761904761904763,0.5
nominal,19,6,OOR,3,0.02702702702702703,1.0
nominal,19,6,CLOR,14,0.12612612612612611,0.8
nominal,19,6,CWOR,32,0.2882882882882883,0.8
nominal,19,6,SOR,30,0.2702702702702703,0.6
nominal,19,6,POR,32,0.2882882882882883,0.5
degraded_ego,19,6,OOR,3,0.03,1.0
degraded_ego,19,6,CLOR,13,0.13,0.8
degraded_ego,19,6,CWOR,28,0.28,0.8
degraded_ego,19,6,SOR,30,0.3,0.6
degraded_ego,19,6,POR,26,0.26,0.5
ambiguous_local_context,19,6,OOR,3,0.03125,1.0
ambiguous_local_context,19,6,CLOR,16,0.16666666666666666,0.8
ambiguous_local_context,19,6,CWOR,26,0.2708333333333333,0.8
ambiguous_local_context,19,6,SOR,27,0.28125,0.6
ambiguous_local_context,19,6,POR,24,0.25,0.5
noisy_untrusted_external,19,6,OOR,3,0.03296703296703297,1.0
noisy_untrusted_external,19,6,CLOR,8,0.08791208791208792,0.8
noisy_untrusted_external,19,6,CWOR,35,0.38461538461538464,0.8
noisy_untrusted_external,19,6,SOR,19,0.2087912087912088,0.6
noisy_untrusted_external,19,6,POR,26,0.2857142857142857,0.5
nominal,19,7,OOR,3,0.03225806451612903,1.0
nominal,19,7,CLOR,11,0.11827956989247312,0.8
nominal,19,7,CWOR,29,0.3118279569892473,0.8
nominal,19,7,SOR,28,0.3010752688172043,0.6
nominal,19,7,POR,22,0.23655913978494625,0.5
degraded_ego,19,7,OOR,3,0.030303030303030304,1.0
degraded_ego,19,7,CLOR,16,0.16161616161616163,0.8
degraded_ego,19,7,CWOR,30,0.30303030303030304,0.8
degraded_ego,19,7,SOR,28,0.2828282828282828,0.6
degraded_ego,19,7,POR,22,0.2222222222222222,0.5
ambiguous_local_context,19,7,OOR,3,0.030927835051546393,1.0
ambiguous_local_context,19,7,CLOR,11,0.1134020618556701,0.8
ambiguous_local_context,19,7,CWOR,32,0.32989690721649484,0.8
ambiguous_local_context,19,7,SOR,30,0.30927835051546393,0.6
ambiguous_local_context,19,7,POR,21,0.21649484536082475,0.5
noisy_untrusted_external,19,7,OOR,3,0.0297029702970297,1.0
noisy_untrusted_external,19,7,CLOR,12,0.1188118811881188,0.8
noisy_untrusted_external,19,7,CWOR,36,0.3564356435643564,0.8
noisy_untrusted_external,19,7,SOR,26,0.25742574257425743,0.6
noisy_untrusted_external,19,7,POR,24,0.2376237623762376,0.5
nominal,19,8,OOR,5,0.05102040816326531,1.0
nominal,19,8,CLOR,11,0.11224489795918367,0.8
nominal,19,8,CWOR,32,0.32653061224489793,0.8
nominal,19,8,SOR,30,0.30612244897959184,0.6
nominal,19,8,POR,20,0.20408163265306123,0.5
degraded_ego,19,8,OOR,3,0.028037383177570093,1.0
degraded_ego,19,8,CLOR,14,0.1308411214953271,0.8
degraded_ego,19,8,CWOR,39,0.3644859813084112,0.8
degraded_ego,19,8,SOR,31,0.2897196261682243,0.6
degraded_ego,19,8,POR,20,0.18691588785046728,0.5
ambiguous_local_context,19,8,OOR,3,0.031578947368421054,1.0
ambiguous_local_context,19,8,CLOR,16,0.16842105263157894,0.8
ambiguous_local_context,19,8,CWOR,31,0.3263157894736842,0.8
ambiguous_local_context,19,8,SOR,18,0.18947368421052632,0.6
ambiguous_local_context,19,8,POR,27,0.28421052631578947,0.5
noisy_untrusted_external,19,8,OOR,3,0.03125,1.0
noisy_untrusted_external,19,8,CLOR,10,0.10416666666666667,0.8
noisy_untrusted_external,19,8,CWOR,34,0.3541666666666667,0.8
noisy_untrusted_external,19,8,SOR,29,0.3020833333333333,0.6
