scenario,previous_context_tuple,next_context_tuple,transition_count,transition_share
nominal,office|interacting|high|nominal,office|focused_work|low|degraded,1,8.510638297872341e-05
nominal,office|interacting|high|nominal,office|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|high|nominal,office|interacting|low|sparse,1,8.510638297872341e-05
nominal,office|interacting|high|nominal,office|resting|low|nominal,1,8.510638297872341e-05
nominal,office|interacting|high|nominal,office|resting|medium|degraded,1,8.510638297872341e-05
nominal,office|interacting|high|nominal,office|resting|medium|sparse,1,8.510638297872341e-05
nominal,office|interacting|high|nominal,office|waiting|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|high|nominal,office|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|high|nominal,public_place|focused_work|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|high|nominal,public_place|focused_work|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|high|nominal,public_place|interacting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|high|nominal,public_place|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|high|nominal,public_place|interacting|medium|sparse,1,8.510638297872341e-05
nominal,office|interacting|high|nominal,public_place|resting|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|high|nominal,public_place|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|high|nominal,transit|commuting|low|nominal,1,8.510638297872341e-05
nominal,office|interacting|high|nominal,transit|commuting|medium|degraded,1,8.510638297872341e-05
nominal,office|interacting|high|nominal,transit|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|high|nominal,transit|interacting|low|degraded,1,8.510638297872341e-05
nominal,office|interacting|high|nominal,transit|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|high|nominal,transit|waiting|high|sparse,1,8.510638297872341e-05
nominal,office|interacting|high|sparse,home|resting|medium|sparse,1,8.510638297872341e-05
nominal,office|interacting|high|sparse,home|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|high|sparse,meeting_room|commuting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|high|sparse,meeting_room|focused_work|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|high|sparse,office|focused_work|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|high|sparse,office|focused_work|low|degraded,1,8.510638297872341e-05
nominal,office|interacting|high|sparse,office|focused_work|medium|degraded,1,8.510638297872341e-05
nominal,office|interacting|high|sparse,office|interacting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|high|sparse,office|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|high|sparse,office|interacting|low|sparse,1,8.510638297872341e-05
nominal,office|interacting|high|sparse,public_place|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|high|sparse,public_place|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|high|sparse,transit|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|high|sparse,transit|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,home|interacting|low|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,meeting_room|focused_work|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,meeting_room|focused_work|medium|degraded,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,meeting_room|focused_work|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,meeting_room|interacting|high|sparse,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,meeting_room|interacting|low|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,meeting_room|interacting|medium|sparse,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,meeting_room|waiting|high|sparse,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,office|commuting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,office|focused_work|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,office|focused_work|low|degraded,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,office|focused_work|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,office|focused_work|medium|sparse,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,office|interacting|high|sparse,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,office|interacting|low|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,office|interacting|medium|degraded,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,office|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,office|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,public_place|commuting|low|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,public_place|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,transit|commuting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,transit|commuting|high|sparse,1,8.510638297872341e-05
nominal,office|interacting|low|degraded,transit|commuting|low|sparse,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,home|interacting|low|sparse,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,home|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,home|resting|medium|degraded,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,meeting_room|focused_work|low|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,meeting_room|interacting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,meeting_room|resting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,office|commuting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,office|commuting|low|sparse,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,office|focused_work|high|sparse,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,office|focused_work|low|sparse,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,office|interacting|low|degraded,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,office|resting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,office|resting|low|degraded,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,office|resting|low|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,office|waiting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,office|waiting|low|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,public_place|commuting|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,public_place|commuting|low|sparse,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,public_place|commuting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,public_place|interacting|low|sparse,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,public_place|resting|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,public_place|waiting|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,public_place|waiting|high|sparse,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,public_place|waiting|low|sparse,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,public_place|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,transit|commuting|low|sparse,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,transit|interacting|high|sparse,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,transit|interacting|low|sparse,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,transit|waiting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,transit|waiting|low|degraded,1,8.510638297872341e-05
nominal,office|interacting|low|nominal,transit|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|sparse,home|waiting|low|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|sparse,meeting_room|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|sparse,meeting_room|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|sparse,office|focused_work|medium|sparse,1,8.510638297872341e-05
nominal,office|interacting|low|sparse,office|interacting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|low|sparse,office|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|sparse,office|interacting|high|sparse,1,8.510638297872341e-05
nominal,office|interacting|low|sparse,office|interacting|low|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|sparse,office|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|sparse,office|waiting|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|sparse,office|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|sparse,transit|commuting|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|sparse,transit|commuting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|low|sparse,transit|commuting|medium|sparse,1,8.510638297872341e-05
nominal,office|interacting|medium|degraded,meeting_room|interacting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|degraded,meeting_room|interacting|low|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|degraded,office|interacting|low|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|degraded,office|interacting|low|sparse,1,8.510638297872341e-05
nominal,office|interacting|medium|degraded,office|interacting|medium|sparse,1,8.510638297872341e-05
nominal,office|interacting|medium|degraded,office|waiting|medium|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|degraded,public_place|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|degraded,transit|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|degraded,transit|waiting|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|degraded,transit|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,home|focused_work|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,home|interacting|low|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,home|resting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,home|resting|low|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,home|resting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,home|waiting|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,home|waiting|low|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,meeting_room|focused_work|medium|sparse,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,meeting_room|interacting|low|sparse,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,meeting_room|interacting|medium|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,meeting_room|waiting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,meeting_room|waiting|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,meeting_room|waiting|high|sparse,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,meeting_room|waiting|medium|sparse,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,office|commuting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,office|commuting|low|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,office|commuting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,office|focused_work|high|sparse,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,office|focused_work|medium|sparse,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,office|resting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,office|resting|high|sparse,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,office|resting|medium|sparse,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,office|waiting|low|sparse,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,office|waiting|medium|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,public_place|commuting|low|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,public_place|focused_work|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,public_place|focused_work|low|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,public_place|focused_work|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,public_place|interacting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,public_place|interacting|high|sparse,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,public_place|resting|low|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,public_place|resting|medium|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,public_place|waiting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,public_place|waiting|low|sparse,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,transit|commuting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,transit|commuting|high|sparse,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,transit|focused_work|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,transit|interacting|medium|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,transit|resting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,transit|waiting|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,transit|waiting|low|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,transit|waiting|low|sparse,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,transit|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|nominal,transit|waiting|medium|sparse,1,8.510638297872341e-05
nominal,office|interacting|medium|sparse,meeting_room|focused_work|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|sparse,meeting_room|interacting|medium|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|sparse,meeting_room|resting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|sparse,office|commuting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|sparse,office|focused_work|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|sparse,office|focused_work|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|sparse,office|focused_work|medium|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|sparse,office|interacting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|sparse,office|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|sparse,office|waiting|high|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|sparse,office|waiting|low|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|sparse,public_place|interacting|low|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|sparse,public_place|resting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|sparse,public_place|resting|medium|nominal,1,8.510638297872341e-05
nominal,office|interacting|medium|sparse,transit|commuting|high|degraded,1,8.510638297872341e-05
nominal,office|interacting|medium|sparse,transit|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|high|degraded,home|resting|medium|degraded,1,8.510638297872341e-05
nominal,office|resting|high|degraded,meeting_room|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|high|degraded,office|focused_work|low|degraded,1,8.510638297872341e-05
nominal,office|resting|high|degraded,office|focused_work|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|high|degraded,office|interacting|high|sparse,1,8.510638297872341e-05
nominal,office|resting|high|degraded,office|interacting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|high|degraded,office|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|high|degraded,office|waiting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|high|degraded,public_place|resting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|high|degraded,transit|commuting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|high|degraded,transit|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|high|nominal,meeting_room|commuting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|high|nominal,meeting_room|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|high|nominal,meeting_room|resting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|high|nominal,meeting_room|waiting|high|degraded,1,8.510638297872341e-05
nominal,office|resting|high|nominal,meeting_room|waiting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|high|nominal,meeting_room|waiting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|high|nominal,office|focused_work|high|degraded,1,8.510638297872341e-05
nominal,office|resting|high|nominal,office|focused_work|low|degraded,1,8.510638297872341e-05
nominal,office|resting|high|nominal,office|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|high|nominal,office|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|high|nominal,office|resting|high|sparse,1,8.510638297872341e-05
nominal,office|resting|high|nominal,office|resting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|high|nominal,office|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|high|nominal,public_place|focused_work|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|high|nominal,public_place|resting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|high|nominal,public_place|waiting|high|degraded,1,8.510638297872341e-05
nominal,office|resting|high|nominal,transit|commuting|high|degraded,1,8.510638297872341e-05
nominal,office|resting|high|nominal,transit|commuting|high|sparse,1,8.510638297872341e-05
nominal,office|resting|high|nominal,transit|commuting|medium|sparse,1,8.510638297872341e-05
nominal,office|resting|high|nominal,transit|resting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|high|nominal,transit|resting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|high|sparse,meeting_room|interacting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|high|sparse,office|focused_work|medium|sparse,1,8.510638297872341e-05
nominal,office|resting|high|sparse,office|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|high|sparse,office|resting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|high|sparse,office|resting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|high|sparse,office|waiting|high|degraded,1,8.510638297872341e-05
nominal,office|resting|high|sparse,transit|resting|low|sparse,1,8.510638297872341e-05
nominal,office|resting|high|sparse,transit|waiting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|low|degraded,home|resting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|low|degraded,meeting_room|focused_work|high|nominal,1,8.510638297872341e-05
nominal,office|resting|low|degraded,meeting_room|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|low|degraded,meeting_room|resting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|low|degraded,office|focused_work|high|sparse,1,8.510638297872341e-05
nominal,office|resting|low|degraded,office|focused_work|low|degraded,1,8.510638297872341e-05
nominal,office|resting|low|degraded,office|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|low|degraded,office|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|low|degraded,public_place|waiting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|low|degraded,public_place|waiting|medium|sparse,1,8.510638297872341e-05
nominal,office|resting|low|degraded,transit|commuting|high|degraded,1,8.510638297872341e-05
nominal,office|resting|low|degraded,transit|commuting|medium|sparse,1,8.510638297872341e-05
nominal,office|resting|low|nominal,home|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|low|nominal,home|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|low|nominal,meeting_room|focused_work|high|degraded,1,8.510638297872341e-05
nominal,office|resting|low|nominal,meeting_room|interacting|high|sparse,1,8.510638297872341e-05
nominal,office|resting|low|nominal,meeting_room|resting|high|sparse,1,8.510638297872341e-05
nominal,office|resting|low|nominal,meeting_room|resting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|low|nominal,meeting_room|resting|medium|degraded,1,8.510638297872341e-05
nominal,office|resting|low|nominal,office|commuting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|low|nominal,office|commuting|low|sparse,1,8.510638297872341e-05
nominal,office|resting|low|nominal,office|focused_work|medium|sparse,1,8.510638297872341e-05
nominal,office|resting|low|nominal,office|interacting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|low|nominal,office|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|low|nominal,office|resting|low|degraded,1,8.510638297872341e-05
nominal,office|resting|low|nominal,office|resting|low|sparse,1,8.510638297872341e-05
nominal,office|resting|low|nominal,office|waiting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|low|nominal,office|waiting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|low|nominal,office|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|low|nominal,public_place|commuting|high|sparse,1,8.510638297872341e-05
nominal,office|resting|low|nominal,public_place|commuting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|low|nominal,public_place|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|low|nominal,public_place|resting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|low|nominal,public_place|resting|medium|degraded,1,8.510638297872341e-05
nominal,office|resting|low|nominal,public_place|resting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|low|nominal,public_place|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|low|nominal,transit|commuting|high|degraded,1,8.510638297872341e-05
nominal,office|resting|low|nominal,transit|commuting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|low|nominal,transit|commuting|medium|sparse,1,8.510638297872341e-05
nominal,office|resting|low|nominal,transit|resting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|low|nominal,transit|resting|high|sparse,1,8.510638297872341e-05
nominal,office|resting|low|nominal,transit|waiting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|low|sparse,home|resting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|low|sparse,meeting_room|focused_work|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|low|sparse,office|focused_work|low|nominal,1,8.510638297872341e-05
nominal,office|resting|low|sparse,office|focused_work|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|low|sparse,office|interacting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|low|sparse,office|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|low|sparse,office|waiting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|low|sparse,office|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|low|sparse,public_place|waiting|low|degraded,1,8.510638297872341e-05
nominal,office|resting|low|sparse,public_place|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|low|sparse,transit|commuting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|degraded,meeting_room|focused_work|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|degraded,meeting_room|resting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|degraded,office|focused_work|low|degraded,1,8.510638297872341e-05
nominal,office|resting|medium|degraded,office|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|degraded,office|waiting|medium|degraded,1,8.510638297872341e-05
nominal,office|resting|medium|degraded,office|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|degraded,public_place|focused_work|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|degraded,transit|commuting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,home|resting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,home|resting|medium|degraded,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,home|waiting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,meeting_room|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,meeting_room|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,meeting_room|resting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,meeting_room|resting|high|sparse,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,meeting_room|resting|medium|degraded,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,meeting_room|waiting|high|sparse,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,meeting_room|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,office|commuting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,office|interacting|low|degraded,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,office|interacting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,office|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,office|resting|high|degraded,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,office|resting|low|sparse,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,office|resting|medium|degraded,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,office|waiting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,public_place|commuting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,public_place|interacting|high|degraded,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,public_place|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,public_place|interacting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,public_place|waiting|high|degraded,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,public_place|waiting|high|sparse,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,public_place|waiting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,public_place|waiting|medium|sparse,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,transit|commuting|high|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,transit|waiting|low|sparse,1,8.510638297872341e-05
nominal,office|resting|medium|nominal,transit|waiting|medium|sparse,1,8.510638297872341e-05
nominal,office|resting|medium|sparse,meeting_room|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|sparse,meeting_room|waiting|medium|sparse,1,8.510638297872341e-05
nominal,office|resting|medium|sparse,office|focused_work|high|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|sparse,office|focused_work|medium|degraded,1,8.510638297872341e-05
nominal,office|resting|medium|sparse,office|focused_work|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|sparse,office|interacting|low|sparse,1,8.510638297872341e-05
nominal,office|resting|medium|sparse,office|resting|medium|degraded,1,8.510638297872341e-05
nominal,office|resting|medium|sparse,office|resting|medium|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|sparse,public_place|waiting|low|nominal,1,8.510638297872341e-05
nominal,office|resting|medium|sparse,transit|commuting|high|sparse,1,8.510638297872341e-05
nominal,office|resting|medium|sparse,transit|resting|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|high|degraded,meeting_room|interacting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|high|degraded,meeting_room|interacting|high|sparse,1,8.510638297872341e-05
nominal,office|waiting|high|degraded,meeting_room|interacting|low|sparse,1,8.510638297872341e-05
nominal,office|waiting|high|degraded,meeting_room|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|high|degraded,office|focused_work|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|high|degraded,office|focused_work|medium|degraded,1,8.510638297872341e-05
nominal,office|waiting|high|degraded,office|interacting|low|nominal,1,8.510638297872341e-05
nominal,office|waiting|high|degraded,office|interacting|medium|degraded,1,8.510638297872341e-05
nominal,office|waiting|high|degraded,office|interacting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|high|degraded,office|resting|low|degraded,1,8.510638297872341e-05
nominal,office|waiting|high|degraded,public_place|waiting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|high|degraded,transit|commuting|high|nominal,1,8.510638297872341e-05
nominal,office|waiting|high|nominal,home|resting|medium|nominal,1,8.510638297872341e-05
nominal,office|waiting|high|nominal,meeting_room|focused_work|high|nominal,1,8.510638297872341e-05
