scenario,policy,policy_label,discovery_mode,episode,place,activity,env_load,resource_state,mean_variable_accuracy,overall_context_accuracy,nodes_visited,visited_node_count,traversed_edge_count,scored_candidate_count,candidate_variable_coverage_count,all_variables_covered_by_candidates,recruited_variable_coverage_count,all_variables_covered_by_recruited_sources,discovered_candidate_count,selected_source_count,estimated_latency,privacy_exposure_cost,discovery_cost,recruitment_cost,selection_cost,total_operational_cost,ego_missing_rate,convergence_time,adaptive_activation_rate,seed,macro_f1_place,macro_f1_activity,macro_f1_env_load,macro_f1_resource_state
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,28,0.4166666666666667,0.6041666666666666,0.4583333333333333,0.4583333333333333,0.484375,0.08333333333333333,9.0,9.0,33.0,8.0,4.0,1.0,2.0,0.0,8.0,2.3958333333333335,0.5371655112632179,0.958803949554419,48.55000000000001,3.5790533514774623,8.0,52.92905335147746,0.3125,5.0,0.3958333333333333,11,0.3549019607843137,0.5832125768967875,0.44472115793954875,0.43113230618733195
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,29,0.4583333333333333,0.4791666666666667,0.4791666666666667,0.5208333333333334,0.484375,0.020833333333333332,9.0,9.0,35.0,8.0,4.0,1.0,3.0,0.0,8.0,2.2916666666666665,0.6621315909009501,0.7061401621603239,51.850000000000016,3.360999148609024,8.0,56.01099914860904,0.296875,15.78125,0.2916666666666667,11,0.4267080745341615,0.47234401006779525,0.479979518689196,0.47365079365079366
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,30,0.5,0.6875,0.3958333333333333,0.625,0.5520833333333334,0.0,9.0,9.0,37.1875,8.0,4.0,1.0,3.0,0.0,8.0,2.0,0.6981134972040229,0.7273790469208766,53.37395833333333,3.0342137332334738,8.0,57.20817206656681,0.3177083333333333,48.0,0.3958333333333333,11,0.46659125188536954,0.6909572746094486,0.36874236874236876,0.558095238095238
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,31,0.4375,0.5625,0.625,0.6041666666666666,0.5572916666666666,0.1875,9.0,9.0,34.0,8.0,4.0,1.0,3.0,0.0,8.0,2.0,0.3096907655811256,0.6833994255737897,52.100000000000016,2.72933310508713,8.0,55.62933310508714,0.2552083333333333,6.428571428571429,0.3333333333333333,11,0.42245725876557516,0.5249420198186802,0.6179256179256178,0.4984639016897081
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,32,0.7083333333333334,0.6458333333333334,0.4166666666666667,0.3958333333333333,0.5416666666666666,0.08333333333333333,9.0,9.0,34.0,8.0,4.0,1.0,3.0,0.0,8.0,3.0,0.555158228552975,1.02731434847259,52.800000000000004,4.353401901335066,8.0,57.95340190133507,0.3229166666666667,6.205882352941177,0.4166666666666667,11,0.7143145743145743,0.6374117110959215,0.41541172372815377,0.3603418803418803
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,33,0.5833333333333334,0.6666666666666666,0.6458333333333334,0.625,0.6302083333333334,0.1875,9.0,9.0,37.0,8.0,4.0,1.0,3.0,0.0,8.0,2.0,0.6471720643633802,0.7070527750612459,53.850000000000016,2.9833100263503005,8.0,57.63331002635031,0.2916666666666667,3.918918918918919,0.3958333333333333,11,0.5154761904761905,0.6618782249742002,0.6474673202614379,0.5894012589664764
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,34,0.5,0.4583333333333333,0.4791666666666667,0.5,0.484375,0.020833333333333332,9.0,9.0,33.854166666666664,8.0,4.0,1.0,1.625,0.0,8.0,1.625,0.7949899564065633,0.5743673252549467,49.75520833333334,2.5209368935569567,8.0,53.0761452268903,0.3072916666666667,5.0,0.3125,11,0.4454941702081291,0.45392985325519053,0.47434715821812595,0.4594002737339804
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,35,0.4375,0.5625,0.4583333333333333,0.5625,0.5052083333333334,0.08333333333333333,9.0,9.0,34.1875,8.0,4.0,1.0,2.3541666666666665,0.0,8.0,1.3541666666666667,0.8285168139815008,0.45019044610427955,52.326041666666676,2.101077031471717,8.0,55.22711869813839,0.265625,4.607142857142857,0.3541666666666667,11,0.3632692307692308,0.55055330634278,0.43217893217893216,0.35932827237175063
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,36,0.5208333333333334,0.375,0.6041666666666666,0.5208333333333334,0.5052083333333334,0.0625,9.0,9.0,30.0,8.0,4.0,1.0,2.0,0.0,8.0,1.3333333333333333,0.8493948805460153,0.4499099500692371,45.199999999999996,2.064893359063787,8.0,48.06489335906378,0.2604166666666667,5.333333333333333,0.3333333333333333,11,0.5142857142857143,0.36747600225861093,0.6056277056277056,0.42293625914315575
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,37,0.5416666666666666,0.5,0.5416666666666666,0.5208333333333334,0.5260416666666666,0.08333333333333333,9.0,9.0,32.666666666666664,8.0,4.0,1.0,2.4583333333333335,0.22916666666666666,8.0,1.4583333333333333,0.6312869234602315,0.5616146030418627,48.116666666666674,2.2288183686920395,8.0,51.14548503535872,0.25,10.21951219512195,0.22916666666666666,11,0.5131996658312448,0.43076472641690033,0.5401644528779254,0.3931824095758522
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,38,0.625,0.5833333333333334,0.5208333333333334,0.5416666666666666,0.5677083333333334,0.10416666666666667,9.0,9.0,31.0,8.0,4.0,1.0,2.0,0.0,8.0,2.0,0.6145329602946212,0.7141990846199824,45.650000000000006,2.965822385671222,8.0,49.41582238567122,0.24479166666666666,4.783783783783784,0.3125,11,0.4814814814814815,0.5391245791245791,0.4855631141345427,0.40257412838058
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,39,0.625,0.7083333333333334,0.5833333333333334,0.5625,0.6197916666666666,0.16666666666666666,9.0,9.0,34.666666666666664,8.0,4.0,1.0,3.0,0.0,8.0,2.0,0.5819395630772943,0.7122191473290571,51.19999999999999,2.9415220546508993,8.0,54.941522054650896,0.3072916666666667,3.88,0.4166666666666667,11,0.5805555555555555,0.6643116883116883,0.565873015873016,0.46166916541729136
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,40,0.6041666666666666,0.625,0.5,0.5416666666666666,0.5677083333333334,0.14583333333333334,9.375,9.375,39.4375,8.375,4.0,1.0,2.375,0.0,8.375,3.125,0.711973613118322,0.9337333351244158,58.43437500000001,4.618399505327375,8.375,63.89027450532736,0.3177083333333333,3.5,0.375,11,0.5516816516816516,0.6210017798118485,0.492417976288944,0.2773109243697479
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,41,0.5,0.6666666666666666,0.6041666666666666,0.625,0.5989583333333334,0.14583333333333334,9.0,9.0,32.166666666666664,8.0,4.0,1.0,2.4583333333333335,0.22916666666666666,8.0,1.6875,0.4960875719054143,0.5461573880408412,48.26458333333335,2.439777211146296,8.0,51.50436054447963,0.23958333333333334,4.024390243902439,0.22916666666666666,11,0.49099567099567104,0.6573349976595413,0.5867789001122334,0.5404371584699453
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,42,0.4791666666666667,0.4791666666666667,0.5416666666666666,0.625,0.53125,0.0625,9.0,9.0,34.0,8.0,4.0,1.0,1.0,0.0,8.0,1.0,0.5869253189681786,0.338508992052524,50.5,1.4593056056782554,8.0,52.75930560567824,0.328125,4.15,0.4375,11,0.39649859943977595,0.4738181818181818,0.5545780384490062,0.5604395604395604
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,43,0.5833333333333334,0.4791666666666667,0.4375,0.6666666666666666,0.5416666666666666,0.041666666666666664,9.0,9.0,35.9375,8.0,4.0,1.0,3.0,0.0,8.0,3.0,0.5506668278329018,1.207587273449227,54.20729166666666,4.483890624311467,8.0,59.49118229097814,0.2604166666666667,8.5,0.20833333333333334,11,0.5665268065268065,0.462063492063492,0.4400326797385621,0.6388095238095239
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,44,0.7083333333333334,0.6041666666666666,0.5,0.5416666666666666,0.5885416666666666,0.20833333333333334,9.0,9.0,32.583333333333336,8.0,4.0,1.0,3.0,0.0,8.0,1.0,0.46509130529173004,0.43346919856474925,49.21666666666667,1.4878838557756673,8.0,51.50455052244234,0.234375,2.5,0.2916666666666667,11,0.611342229199372,0.5418300653594772,0.49501633986928106,0.3448464912280702
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,45,0.4583333333333333,0.4375,0.5,0.625,0.5052083333333334,0.10416666666666667,9.0,9.0,36.791666666666664,8.0,4.0,1.0,1.7916666666666667,0.0,8.0,1.7916666666666667,0.5671698268880965,0.6091975843754249,55.03124999999998,2.6784872192944427,8.0,58.509737219294436,0.3229166666666667,6.871794871794871,0.3958333333333333,11,0.44892248086974257,0.4182155404981492,0.48936436436436437,0.5277777777777778
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,46,0.5833333333333334,0.7083333333333334,0.4166666666666667,0.75,0.6145833333333334,0.1875,9.0,9.0,33.875,8.0,4.0,1.0,3.0,0.0,8.0,3.0,0.6463629430440272,1.0429353052343344,52.1625,4.460882569121979,8.0,57.42338256912197,0.3697916666666667,3.6666666666666665,0.4375,11,0.482889874353289,0.6376470588235293,0.40613756613756613,0.6913580246913581
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,47,0.6875,0.5625,0.4583333333333333,0.5,0.5520833333333334,0.125,9.0,9.0,33.25,8.0,4.0,1.0,2.25,0.0,8.0,1.25,0.9024196636417398,0.4212898631347916,48.11250000000001,1.9568174352421959,8.0,50.8693174352422,0.2604166666666667,2.1923076923076925,0.25,11,0.6987480063795853,0.5204805491990847,0.44878932484977024,0.48076674675140146
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,48,0.5625,0.5,0.5625,0.625,0.5625,0.08333333333333333,9.0,9.0,34.875,8.0,4.0,1.0,2.0,0.0,8.0,2.2916666666666665,0.5876932337957319,0.8869813582890004,49.81875,3.437151557225872,8.0,54.055901557225866,0.2604166666666667,4.548387096774194,0.2916666666666667,11,0.4633838383838384,0.46393103448275863,0.5631613756613757,0.5002910460537578
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,49,0.5208333333333334,0.5625,0.4166666666666667,0.6041666666666666,0.5260416666666666,0.041666666666666664,9.0,9.0,36.541666666666664,8.0,4.0,1.0,2.0,0.0,8.0,1.0,0.8308107514946919,0.415970162176385,53.50208333333333,1.602761384655431,8.0,55.904844717988766,0.2552083333333333,9.93939393939394,0.2708333333333333,11,0.5285005317263382,0.5046491228070177,0.4144620811287478,0.5277364786731423
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,0,0.6458333333333334,0.4583333333333333,0.5416666666666666,0.6458333333333334,0.5729166666666666,0.14583333333333334,9.0,9.0,36.125,8.0,4.0,1.0,3.4166666666666665,0.4166666666666667,8.0,2.8333333333333335,0.8144938576862568,1.002517818017789,53.20208333333335,4.396292789090226,8.0,58.39837612242357,0.328125,3.8636363636363638,0.4166666666666667,13,0.5877833404149193,0.3966666666666666,0.5311587449518483,0.5636950432346852
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,1,0.5416666666666666,0.5,0.4375,0.5208333333333334,0.5,0.0625,9.0,9.0,34.0,8.0,4.0,1.0,2.2291666666666665,0.0,8.0,1.4583333333333333,0.6525343594479804,0.5382324600854306,50.00000000000001,2.202226446969192,8.0,53.00222644696919,0.21354166666666666,8.710526315789474,0.22916666666666666,13,0.3560606060606061,0.5000700280112044,0.4166666666666667,0.3520833333333333
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,2,0.4375,0.3958333333333333,0.4166666666666667,0.6458333333333334,0.4739583333333333,0.0625,9.0,9.0,35.8125,8.0,4.0,1.0,1.0,0.0,8.0,1.0,0.7174402351555974,0.2506860158746871,52.882291666666674,1.4391185942104745,8.0,55.121410260877134,0.265625,8.363636363636363,0.2708333333333333,13,0.40024864024864026,0.40297491039426525,0.40712387028176505,0.5562229849987287
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,3,0.4791666666666667,0.5208333333333334,0.5625,0.6875,0.5625,0.10416666666666667,9.0,9.0,39.0,8.0,4.0,1.0,3.3125,0.3125,8.0,2.3125,0.6567916298630158,0.7657815722136118,59.04999999999999,3.419590286405635,8.0,63.26959028640562,0.25,8.6875,0.3125,13,0.4206682206682206,0.4786324786324787,0.49549004787100026,0.6326297367763134
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,4,0.6458333333333334,0.5,0.6041666666666666,0.7291666666666666,0.6197916666666666,0.20833333333333334,9.0,9.0,33.0,8.0,4.0,1.0,1.0,0.0,8.0,1.0,0.5827650976301353,0.35688224260258933,49.550000000000004,1.4716294661224891,8.0,51.82162946612249,0.2864583333333333,3.35,0.20833333333333334,13,0.6232277526395174,0.46327894327894326,0.5844673242614059,0.5983044733044732
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,5,0.5833333333333334,0.625,0.4791666666666667,0.6041666666666666,0.5729166666666666,0.10416666666666667,9.0,9.0,30.0,8.0,4.0,1.0,3.0,0.0,8.0,3.0,0.7812635280372757,0.930150667696552,46.800000000000004,4.517939705211553,8.0,52.11793970521156,0.19270833333333334,4.029411764705882,0.22916666666666666,13,0.5502991452991453,0.5682051282051283,0.4727553640597118,0.538881626724764
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,6,0.5833333333333334,0.4166666666666667,0.5208333333333334,0.5416666666666666,0.515625,0.0625,9.0,9.0,34.0,8.0,4.0,1.0,2.0,0.0,8.0,1.0,0.7239225176633609,0.32786678883023196,51.20000000000001,1.4992729728048504,8.0,53.49927297280485,0.28125,8.567567567567568,0.2916666666666667,13,0.5569201596366282,0.36314699792960664,0.5165912518853696,0.34874626178974005
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,7,0.6041666666666666,0.4375,0.4375,0.5833333333333334,0.515625,0.041666666666666664,9.0,9.0,39.3125,8.0,4.0,1.0,3.0,0.0,8.0,2.4375,0.6968342050710024,0.7679274500092254,56.32812499999998,3.608614255396611,8.0,60.7367392553966,0.3541666666666667,17.78787878787879,0.4375,13,0.5855400354121582,0.39719855097464213,0.43178143178143175,0.5032064864254032
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,8,0.6875,0.6666666666666666,0.625,0.5625,0.6354166666666666,0.1875,9.0,9.0,34.0,8.0,4.0,1.0,3.0,0.0,8.0,2.3125,0.5240831048922795,0.8529248394145684,52.49999999999999,3.3789013805323442,8.0,56.67890138053233,0.2604166666666667,6.4186046511627906,0.3125,13,0.6289937740577127,0.6566239316239316,0.5792456335934597,0.5167084377610693
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,9,0.6041666666666666,0.625,0.6041666666666666,0.5625,0.5989583333333334,0.16666666666666666,9.0,9.0,34.0,8.0,4.0,1.0,3.0,0.0,8.0,2.3125,0.635714062182293,0.8709412757142755,50.00000000000001,3.49533821022867,8.0,54.29533821022867,0.2552083333333333,5.023255813953488,0.3125,13,0.5966666666666667,0.620306905370844,0.6137566137566137,0.49827688651218055
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,10,0.4583333333333333,0.5416666666666666,0.6041666666666666,0.5416666666666666,0.5364583333333334,0.041666666666666664,9.0,9.0,30.0,8.0,4.0,1.0,3.0,0.0,8.0,3.0,0.6805722180625627,1.1121911738360586,45.50000000000001,4.548744209342735,8.0,50.84874420934273,0.234375,14.121212121212121,0.25,13,0.42095238095238097,0.5351778656126481,0.5927969348659005,0.4451324389404885
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,11,0.5833333333333334,0.5833333333333334,0.5,0.5625,0.5572916666666666,0.0625,9.0,9.0,33.0,8.0,4.0,1.0,3.0,0.0,8.0,2.0,0.6408967059029304,0.8236705491525571,49.75,3.066380605996469,8.0,53.61638060599646,0.23958333333333334,5.033333333333333,0.1875,13,0.5642008469449487,0.5669507101086049,0.4958940841293782,0.486259419592753
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,12,0.5416666666666666,0.5625,0.625,0.6458333333333334,0.59375,0.10416666666666667,9.0,9.0,34.0,8.0,4.0,1.0,2.5416666666666665,0.2708333333333333,8.0,2.2708333333333335,0.6428945636667678,0.6678335271183004,51.900000000000006,3.2751578707094584,8.0,55.97515787070946,0.25,6.0227272727272725,0.2708333333333333,13,0.5241705662758294,0.5627212231204971,0.6227409482311442,0.53828197945845
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,13,0.4791666666666667,0.375,0.5208333333333334,0.6666666666666666,0.5104166666666666,0.0625,9.0,9.0,36.0,8.0,4.0,1.0,2.0,0.0,8.0,1.4583333333333333,0.48246997968514566,0.4658239990811464,53.69999999999999,2.0849087549808196,8.0,56.58490875498081,0.34375,8.222222222222221,0.4583333333333333,13,0.45466293183940243,0.356737998843262,0.5007996850471199,0.6570048309178743
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,14,0.4791666666666667,0.6666666666666666,0.4791666666666667,0.6458333333333334,0.5677083333333334,0.10416666666666667,9.0,9.0,37.0,8.0,4.0,1.0,3.0,0.0,8.0,2.25,0.7729015445043589,0.7749314663937655,54.725000000000016,3.443866829204657,8.0,58.96886682920467,0.265625,4.333333333333333,0.25,13,0.4831216931216932,0.6663157894736842,0.46858465608465605,0.5780748663101605
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,15,0.5833333333333334,0.5208333333333334,0.4791666666666667,0.5208333333333334,0.5260416666666666,0.041666666666666664,9.0,9.0,32.854166666666664,8.0,4.0,1.0,1.0,0.0,8.0,1.0,0.5333559319332178,0.28928358157689,50.46979166666667,1.4036372623592939,8.0,52.67342892902595,0.2864583333333333,8.785714285714286,0.3125,13,0.4611549437636394,0.4919658119658119,0.47992577597840763,0.2763285024154589
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,16,0.6666666666666666,0.5416666666666666,0.5833333333333334,0.5625,0.5885416666666666,0.10416666666666667,9.0,9.0,35.875,8.0,4.0,1.0,2.2916666666666665,0.0,8.0,2.5833333333333335,0.6029930557591572,0.7301463558266924,54.48541666666666,3.6807765976235722,8.0,58.96619326429023,0.2760416666666667,7.222222222222222,0.2916666666666667,13,0.6375832053251409,0.5073748473748474,0.5707048224695283,0.44009216589861744
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,17,0.4166666666666667,0.5833333333333334,0.5625,0.6458333333333334,0.5520833333333334,0.10416666666666667,9.0,9.0,33.0,8.0,4.0,1.0,2.0,0.0,8.0,2.0,0.3611901919292701,0.753980163952991,48.949999999999996,2.818318257315232,8.0,52.568318257315234,0.24479166666666666,4.404761904761905,0.2708333333333333,13,0.43436507936507934,0.580894660894661,0.5491343878440653,0.617989417989418
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,18,0.5833333333333334,0.6041666666666666,0.4791666666666667,0.6875,0.5885416666666666,0.125,9.0,9.0,33.166666666666664,8.0,4.0,1.0,3.0,0.0,8.0,2.2916666666666665,0.5378174170575117,0.8480863359948426,50.52916666666667,3.372965180586237,8.0,54.70213184725291,0.2864583333333333,5.146341463414634,0.2916666666666667,13,0.47513394713394713,0.5301904761904762,0.470912599944858,0.5598086124401914
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,19,0.4583333333333333,0.5625,0.4375,0.4791666666666667,0.484375,0.020833333333333332,9.0,9.0,35.875,8.0,4.0,1.0,2.0,0.0,8.0,1.4375,1.1125256137752777,0.45347153312353,53.429166666666674,2.334156098085526,8.0,56.56332276475219,0.3177083333333333,20.51219512195122,0.4375,13,0.3773426573426573,0.5352777777777777,0.43620792099493927,0.42431255443573473
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,20,0.4791666666666667,0.4583333333333333,0.5625,0.7291666666666666,0.5572916666666666,0.10416666666666667,9.0,9.0,33.0,8.0,4.0,1.0,1.4583333333333333,0.0,8.0,1.4583333333333333,0.6553558934728453,0.41436967220909376,49.650000000000006,2.1132334061000617,8.0,52.56323340610006,0.22395833333333334,7.25,0.22916666666666666,13,0.44597005710757837,0.43095238095238086,0.5578769057029928,0.5714932126696832
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,21,0.5625,0.6458333333333334,0.5625,0.4791666666666667,0.5625,0.08333333333333333,9.0,9.0,34.0,8.0,4.0,1.0,3.0,0.0,8.0,2.0,0.5935549657754785,0.8121641473352942,48.20000000000001,3.0246115865443053,8.0,52.02461158654432,0.24479166666666666,2.5217391304347827,0.25,13,0.55,0.631745032461145,0.5636363636363636,0.3653968253968254
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,22,0.5625,0.5625,0.5208333333333334,0.5416666666666666,0.546875,0.08333333333333333,9.0,9.0,32.0,8.0,4.0,1.0,3.0,0.0,8.0,3.0,0.6520146633007687,1.1669996664144084,48.50000000000001,4.559865146276614,8.0,53.859865146276626,0.25,7.54054054054054,0.25,13,0.5057142857142858,0.5371277997364954,0.5171351317361504,0.3958333333333333
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,23,0.625,0.4583333333333333,0.375,0.6041666666666666,0.515625,0.041666666666666664,9.0,9.0,34.0,8.0,4.0,1.0,3.0,0.0,8.0,2.0,0.5968522039354203,0.7516816892692447,51.600000000000016,2.9815578097067275,8.0,55.38155780970674,0.3020833333333333,18.333333333333332,0.3333333333333333,13,0.6126190476190476,0.43176851565598373,0.3717303510406959,0.5867789001122334
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,24,0.5625,0.4166666666666667,0.5625,0.5208333333333334,0.515625,0.0625,9.0,9.0,32.625,8.0,4.0,1.0,1.0,0.0,8.0,1.0,0.3773219700038446,0.31458130727845063,52.275,1.3679986699601834,8.0,54.44299866996018,0.2916666666666667,7.576923076923077,0.3125,13,0.5564690382081686,0.40454499748617395,0.5658251231527093,0.44047283985364477
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,25,0.5833333333333334,0.6041666666666666,0.5625,0.625,0.59375,0.08333333333333333,9.0,9.0,33.0,8.0,4.0,1.0,3.0,0.0,8.0,3.0,0.6534071442407222,1.0769176863687153,49.25,4.493765766229295,8.0,54.54376576622929,0.2864583333333333,7.0625,0.3333333333333333,13,0.551452713952714,0.6162655122655123,0.5549019607843138,0.5311344327836082
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,26,0.5625,0.6041666666666666,0.5,0.625,0.5729166666666666,0.16666666666666666,9.0,9.0,34.5625,8.0,4.0,1.0,2.2708333333333335,0.0,8.0,2.2708333333333335,0.6632135515555536,0.7258627248191365,52.36354166666667,3.3562796694669466,8.0,56.51982133613362,0.2604166666666667,3.902439024390244,0.2708333333333333,13,0.5623968253968253,0.5818648018648018,0.4920634920634921,0.55
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,27,0.5208333333333334,0.5416666666666666,0.625,0.5625,0.5625,0.14583333333333334,9.0,9.0,37.3125,8.0,4.0,1.0,1.0,0.0,8.0,1.0,0.8410717863310616,0.2987560637962226,56.50729166666667,1.5184421730630386,8.0,58.8257338397297,0.25,5.153846153846154,0.2708333333333333,13,0.3856947856947857,0.5234367245657567,0.6114806602611481,0.45183946488294313
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,28,0.4166666666666667,0.5416666666666666,0.5833333333333334,0.5833333333333334,0.53125,0.10416666666666667,9.0,9.0,34.875,8.0,4.0,1.0,2.0,0.0,8.0,1.0,0.5084062026955464,0.3424905851841686,52.31041666666667,1.4348101098315678,8.0,54.54522677649823,0.2604166666666667,6.195652173913044,0.2708333333333333,13,0.3057707509881423,0.5215885563711651,0.579001971158834,0.4166666666666667
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,29,0.5833333333333334,0.5833333333333334,0.6041666666666666,0.6666666666666666,0.609375,0.10416666666666667,9.0,9.0,33.0,8.0,4.0,1.0,3.0,0.0,8.0,1.0,0.5999816530392973,0.31402894953590277,50.050000000000004,1.4455152907156812,8.0,52.295515290715684,0.2760416666666667,11.304347826086957,0.3333333333333333,13,0.48159544159544165,0.5869731146046935,0.6033113391984358,0.6012252854358118
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,30,0.6875,0.5833333333333334,0.4166666666666667,0.5416666666666666,0.5572916666666666,0.08333333333333333,9.0,9.0,35.0,8.0,4.0,1.0,3.0,0.0,8.0,3.0,0.6107973518823524,1.069783769827987,49.05000000000001,4.443675046847461,8.0,54.293675046847476,0.3229166666666667,11.405405405405405,0.375,13,0.6740250626566416,0.5835042150831623,0.4235209235209236,0.5229962760027514
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,31,0.5625,0.6666666666666666,0.625,0.5208333333333334,0.59375,0.10416666666666667,9.0,9.0,32.0,8.0,4.0,1.0,3.2916666666666665,0.2916666666666667,8.0,3.2916666666666665,0.5452223792626865,1.1695865119858802,46.900000000000006,4.794911211909639,8.0,52.49491121190965,0.2708333333333333,5.275862068965517,0.2916666666666667,13,0.5385762385762386,0.6452919629390218,0.6234288587229763,0.41030036787028107
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,32,0.5625,0.5416666666666666,0.3125,0.5208333333333334,0.484375,0.08333333333333333,9.0,9.0,35.5625,8.0,4.0,1.0,3.0,0.0,8.0,2.0,0.5425564953720868,0.7498607070297139,52.04895833333334,2.9421850770327462,8.0,55.79114341036609,0.3177083333333333,13.046511627906977,0.4166666666666667,13,0.5073593073593072,0.501978021978022,0.3118466898954704,0.4181330651918887
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,33,0.5833333333333334,0.6666666666666666,0.5,0.625,0.59375,0.0625,9.0,9.0,34.0,8.0,4.0,1.0,2.25,0.0,8.0,2.25,0.6161187520781338,0.9416402185857283,51.5,3.4357710156108516,8.0,55.73577101561085,0.25,6.483870967741935,0.25,13,0.5733116883116883,0.6402848359370099,0.47804878048780486,0.4968660968660969
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,34,0.6041666666666666,0.5833333333333334,0.4166666666666667,0.6666666666666666,0.5677083333333334,0.08333333333333333,9.0,9.0,36.666666666666664,8.0,4.0,1.0,2.0,0.0,8.0,1.0,1.0919307103341014,0.13105225928093292,52.38333333333335,1.480464943077635,8.0,54.663798276410965,0.3020833333333333,7.05,0.3333333333333333,13,0.5505882352941176,0.46272350837568227,0.4030026990553306,0.5194444444444445
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,35,0.5208333333333334,0.375,0.5416666666666666,0.6041666666666666,0.5104166666666666,0.020833333333333332,9.0,9.0,38.0,8.0,4.0,1.0,2.3333333333333335,0.0,8.0,2.3333333333333335,0.6612297502526968,0.9228169120012207,52.9,3.5696223675318337,8.0,57.26962236753184,0.28125,4.0,0.3333333333333333,13,0.4938202538202538,0.34949494949494947,0.507014157014157,0.5510707986898463
noisy_untrusted_external,siot_aware,SIoT-aware,bounded_relationship_guided,36,0.6666666666666666,0.5625,0.6041666666666666,0.4791666666666667,0.578125,0.125,9.0,9.0,34.1875,8.0,4.0,1.0,3.0,0.0,8.0,2.0,0.7625543417058065,0.7830487744898021,51.859375,3.121074620061416,8.0,55.780449620061425,0.234375,4.0,0.1875,13,0.5818922305764411,0.5186666666666666,0.5688939490974644,0.4225108225108225
